"order_id","products"
1189724,"8836"
1829607,"8836"
1959263,"8836"
2562425,"8836"
42143,"8848"
275986,"8848"
3353516,"8848"
2606139,"8851 47903"
93827,"8857"
394363,"8857"
634914,"8857"
720155,"8857"
1124087,"8857"
1349663,"8857"
2813070,"8857"
3014689,"8857"
2341514,"8857"
24767,"8868"
207166,"8868"
2513577,"8871"
2136229,"8882"
2806236,"8882"
643170,"8885"
255563,"8888"
770943,"8891"
1890265,"8891"
2525081,"8891"
1742323,"8906"
1866676,"8911"
1831025,"8912"
2483880,"8918"
1403615,"8923"
119285,"8924"
113813,"8950"
436458,"8950"
1081930,"8960"
1948129,"8960"
330426,"8963"
798200,"8974"
274120,"8977 44978"
3203958,"8981"
2864354,"8982"
57127,"9024"
1392917,"9032"
1420329,"9032"
2717314,"9032"
2571121,"9034"
1301790,"9071"
2661857,"9071"
1804081,"9080"
2268627,"9082"
2526741,"9095"
281863,"9098"
891736,"9098"
1499649,"9099"
1621139,"9099"
662055,"9108"
34985,"9112"
207141,"9116"
1714943,"9164"
2067684,"9164"
2120728,"9167"
3167159,"9167"
1623627,"9170"
907783,"9172"
2556884,"9172"
1132902,"9173"
1492331,"9207"
1279329,"9211"
1772800,"9211"
2538294,"9217"
3029253,"9236"
1549349,"9244"
1484935,"9247"
2408332,"9249"
1196296,"9262"
3135764,"9272"
75284,"9275"
1230317,"9275"
1840191,"9275"
63797,"9276"
1189994,"9276"
2145687,"9282"
840501,"9295"
3024894,"9297"
1326397,"9303"
2900844,"9307"
1928008,"9307"
2998339,"9333"
2842376,"9334"
938010,"9345"
3169696,"9372"
858354,"9376"
1838092,"9380"
2054148,"9403"
2692235,"9415 35766"
1422994,"9416"
971784,"9418"
1605684,"9419"
2706826,"9423"
487727,"9435"
1571247,"9437"
1119531,"9451"
2497894,"9451"
363106,"9461"
3210058,"9465"
2491086,"9497"
1026512,"9501"
1923327,"9508"
2238636,"9508"
160379,"9536"
2983749,"9536"
637586,"9538"
1656703,"9538"
2000160,"9541"
2247069,"9541"
3104735,"9541"
876209,"9543"
75864,"9549"
1084035,"9549"
2113147,"9549"
1561144,"9575"
3197267,"9576"
1076108,"9587"
3342703,"9587"
1863494,"9590"
388756,"9600"
1436690,"9600"
2016081,"9600"
2277130,"9600"
2397661,"9600"
47790,"9610"
2734778,"9619"
892743,"9630"
3046344,"9638"
1956574,"9640"
2863592,"9643"
1545696,"9651"
2333466,"9654"
1805771,"9659"
1609518,"9663"
3096492,"9675"
1441166,"9690"
1728884,"9690"
2080542,"9690"
2635004,"9690"
1317587,"9708"
989509,"9716"
1424522,"9716"
3007038,"9716"
2325650,"9716"
520409,"9737"
2943005,"9737"
2601996,"9739"
564966,"9749"
514695,"9751"
1856695,"9751"
2108216,"9756"
648342,"9766"
1012798,"9774"
1125024,"9774"
1131643,"9781"
2545813,"9781"
1580579,"9795"
3048518,"9795"
2166089,"9806"
1656911,"9811"
103407,"9813"
2030894,"9816"
110843,"9819"
1651368,"9819"
3123572,"9832"
1194590,"9838"
640900,"9849"
2184900,"9849"
1329517,"9851"
2843034,"9851"
1116643,"9855"
20984,"9878"
375203,"9878"
919940,"9878"
1858054,"9878"
1970109,"9878"
3275398,"9878"
1811811,"9916"
1489370,"9937"
864532,"9948"
1085367,"9948"
1125261,"9948"
2272479,"9968"
2954438,"9977"
1971199,"9986"
986189,"9989"
921896,"9990"
1628020,"9990"
2365823,"9995"
2858975,"9995"
1207189,"9997"
1236002,"10011"
1328631,"10011"
1696134,"10012"
2251675,"10012"
899705,"10026"
2589026,"10048"
792020,"10081"
1374060,"10081"
2290270,"10081"
2689242,"10081"
2780919,"10081"
3135686,"10081"
2677905,"10095"
593106,"10095"
3179729,"10095"
348458,"10100"
2888578,"10100"
934803,"10101"
1748998,"10101"
1067195,"10102"
2858054,"10103"
2339613,"10110"
354172,"10111"
1490229,"10124"
1522702,"10130"
2568344,"10130"
2709334,"10130"
3305277,"10134"
2025904,"10146"
345732,"10168"
3090498,"10168"
1640458,"10175"
3019982,"10179"
2518437,"10189"
2764924,"10208"
1702135,"10210"
2214617,"10210"
2470331,"10210"
3114928,"10210"
2554286,"10210"
281160,"10230"
207309,"10232"
2782845,"10232"
2501829,"10236"
2932987,"10240"
2918669,"10247"
553182,"10256"
1721814,"10261"
324376,"10269"
171756,"10273"
2628693,"10282"
2460132,"10286"
1600166,"10302"
2989103,"10306"
1007640,"10307"
895843,"10307"
2111461,"10307"
3030541,"10316"
1691572,"10322"
1844401,"10337"
2983044,"10337"
480841,"10346"
2488047,"10349"
2591302,"10355"
1320353,"10356"
201398,"10363"
1031940,"10375"
3225113,"10402"
2707898,"10407"
2844233,"10407"
2967490,"10418"
742974,"10419"
2010150,"10425"
1866460,"10429"
3018972,"10433"
851397,"10435"
3200573,"10435"
2476144,"10451"
2507990,"10451"
3035939,"10466"
1079242,"10475 24632"
2301370,"10475"
753241,"10480"
1663309,"10481"
537927,"10491"
544175,"10491"
608286,"10491"
2505139,"10491"
3394697,"10491"
1956039,"10494"
358412,"10507"
1797383,"10513"
1892122,"10517"
3299070,"10517"
2555241,"10519"
299248,"10529"
1468610,"10529"
3076061,"10529"
682209,"10529"
2390825,"10529"
2400778,"10554"
514024,"10559"
2572101,"10570"
479113,"10570"
1132355,"10577"
1686509,"10606"
3180585,"10608"
2954350,"10623"
317649,"10631"
252435,"10640"
924638,"10640"
1210307,"10640"
2433039,"10640"
181063,"10647"
954096,"10656"
1277193,"10656"
2310197,"10659"
915671,"10669"
1699439,"10670"
3336551,"10670"
2803365,"10674"
2302730,"10675"
2323401,"10675"
3115880,"10675"
999064,"10680"
2312936,"10681"
750535,"10682"
636254,"10690"
1159753,"10690"
116906,"10697"
626145,"10697"
696379,"10697"
970582,"10697"
1469609,"10697"
1671297,"10697 23627"
2118491,"10703"
3387828,"10704"
312100,"10713"
1226152,"10715"
1555588,"10719"
3096871,"10719"
3148051,"10720"
634878,"10721"
1583145,"10722"
1822488,"10738"
982261,"10759"
2182348,"10759"
1120748,"10790"
1374504,"10793"
1668493,"10809"
1379181,"10813"
156064,"10813"
1016595,"10821 42582"
1912304,"10841"
1012829,"10857"
305024,"10868"
16431,"10871"
2315932,"10891"
353692,"10891"
1338397,"10899"
1994784,"10899"
3050246,"10899"
1806444,"10907"
1833554,"10907"
827420,"10913"
3055512,"10919"
307160,"10926"
2880916,"10926"
3400046,"10926"
511916,"10926"
943255,"10926"
1891381,"10926"
3064908,"10932"
663212,"10936"
1361588,"10939"
2009257,"10939"
330992,"10941"
2883443,"10941"
52993,"10950"
2602418,"10950"
1728773,"10952"
2104809,"10962"
3417280,"10969"
382002,"10971"
2233282,"10971"
591699,"11001"
3011774,"11001"
561836,"11011"
1449597,"11033"
2029784,"11033"
1684104,"11037"
2037012,"11044"
2784411,"11044"
1483493,"11047"
66511,"11047"
2196071,"11047"
3261625,"11047"
1777870,"11059"
3176174,"11063"
709760,"11073"
891532,"11073"
468951,"11082"
85561,"11093"
1007840,"11098"
1813314,"11100"
1479280,"11104"
1809451,"11115"
2669581,"11115"
3209414,"11115"
1208296,"11129"
3394109,"11131"
830934,"11138"
500587,"11138"
1189301,"11138"
1409296,"11138"
3029921,"11146"
1230425,"11148"
1417725,"11159"
113680,"11159"
829696,"11165"
1608911,"11171"
1752248,"11207"
1464230,"11208"
1508630,"11208"
69528,"11208"
742424,"11208"
2798512,"11208"
1208874,"11213"
1399705,"11221"
1577439,"11221"
551655,"11239"
2133058,"11239"
2162920,"11248"
1372095,"11260"
1074929,"11274"
1830899,"11277"
1691419,"11282"
857710,"11301"
2005965,"11301"
2607507,"11301"
1217313,"11307"
2946569,"11315"
986084,"11316"
1933858,"11316"
2990188,"11316"
1973390,"11325"
863453,"11335"
2675994,"11350"
1830692,"11351"
731000,"11366"
917186,"11370"
1694388,"11375"
860865,"11377"
1362467,"11381"
1955474,"11394"
2517101,"11401"
1280805,"11410"
1482780,"11438"
1191055,"11441"
246342,"11449"
79787,"11453"
2238600,"11470"
3197882,"11470"
1184743,"11472"
1201908,"11472"
103752,"11490"
2335932,"11490"
341380,"11494"
500341,"11500"
1314786,"11500"
1458310,"11500"
1661504,"11500"
1802439,"11502"
3316679,"11535"
688052,"11542"
1087220,"11567"
1732266,"11571"
1140564,"11581"
2733378,"11593"
107317,"11599"
813906,"11599"
1921127,"11600"
44177,"11612"
1437344,"11612"
2240499,"11626"
3014945,"11637"
1890795,"11638"
940564,"11640"
1690863,"11644"
462814,"11647"
1001072,"11665"
2986504,"11665"
184227,"11680"
2702207,"11681"
3017011,"11681"
2296804,"11697"
3409270,"11706"
1882760,"11709"
1560740,"11729"
972026,"11733"
3272575,"11733"
1014657,"11736"
3413717,"11766"
63963,"11781"
533018,"11785"
2263304,"11785"
338451,"11801"
1768191,"11811"
2671314,"11824"
745357,"11835"
1032059,"11835"
2872151,"11835"
26300,"11852"
1459431,"11852"
2172801,"11852"
3280719,"11852"
2525717,"11858"
3131900,"11858"
340889,"11868"
2818571,"11883"
921654,"11895"
1425430,"11895"
2217722,"11896"
2297050,"11905"
2944362,"11934 36762"
1865063,"11960"
174652,"11964"
989330,"11978"
1104027,"11978"
1394112,"11999"
3078136,"12000"
1387115,"12007"
1092618,"12007"
1670350,"12007"
2133051,"12007"
2161927,"12007"
169466,"12018"
1482487,"12018"
770806,"12024"
3248042,"12026"
2422673,"12046"
1557525,"12052"
628748,"12057"
2033766,"12057"
2908070,"12057"
3003074,"12057"
3286194,"12057"
1645619,"12058"
2709823,"12060"
2412866,"12063"
1263416,"12068"
2528313,"12068"
2801041,"12068"
3354245,"12068"
3354743,"12068"
262863,"12081"
658037,"12092"
2819273,"12092"
152571,"12092"
790843,"12123"
3120238,"12123"
748700,"12127"
2970244,"12137"
819251,"12138"
2355830,"12148"
1714597,"12152"
2475318,"12152"
2682159,"12152"
949490,"12164"
1049230,"12170"
3175622,"12170"
326602,"12181"
243145,"12211"
689374,"12220"
1801933,"12220"
2065494,"12220"
2088213,"12220"
2210286,"12220"
2836362,"12220"
2871654,"12220"
2260553,"12233"
2480077,"12246"
151606,"12251"
1335683,"12251"
1113225,"12265"
521462,"12277"
2403733,"12289"
3397443,"12295"
600638,"12299"
3406781,"12307"
655797,"12308"
813974,"12311"
200562,"12313"
1051139,"12316"
1933189,"12316"
1578737,"12319"
676238,"12336"
3317708,"12338"
3407301,"12351"
322976,"12355"
2679165,"12370"
533504,"12375"
1454738,"12376"
414108,"12378"
1865728,"12380"
2695935,"12380"
2966633,"12387"
2958731,"12387"
1795646,"12390"
1809903,"12396"
3247017,"12396"
1017466,"12402"
3195551,"12405"
2584903,"12408"
544702,"12412"
191272,"12426"
512831,"12429"
1208956,"12429"
2582857,"12435"
1555425,"12439"
869928,"12445"
2289900,"12445"
2221494,"12458"
3245764,"12458"
771833,"12473"
1060205,"12473"
1426156,"12473"
2186836,"12473"
2894095,"12473"
3255412,"12473"
3138830,"12477"
2972200,"12487"
1058263,"12492"
1817559,"12492"
2324916,"12492"
2892250,"12492"
365869,"12494"
1783565,"12497"
3282291,"12505"
1359045,"12507"
2999293,"12515"
44818,"12535"
569789,"12561"
2036656,"12561"
42934,"12569"
962542,"12569"
1184005,"12569"
1355154,"12569"
2179544,"12569"
6548,"12573"
2645443,"12590"
3073197,"12594"
1774503,"12600"
2174015,"12628"
295119,"12634"
669794,"12637"
2131123,"12643"
2053304,"12648"
1134963,"12678"
3304961,"12680"
3259786,"12690"
2532375,"12690"
1417660,"12694"
1874887,"12712"
2954286,"12715"
3181791,"12715"
1728709,"12715"
242392,"12716"
1689154,"12716"
3221730,"12716"
8279,"12717"
20148,"12717"
498887,"12717"
70451,"12734"
1205108,"12758"
2923429,"12758"
1007518,"12758"
2317328,"12766"
2496279,"12770"
3098587,"12770"
433813,"12772"
1631312,"12772"
2035307,"12772"
1172206,"12787"
1611919,"12787"
1131527,"12790"
2063286,"12790"
2667304,"12790"
3381645,"12790"
3215798,"12793"
2386218,"12800"
3305566,"12800"
337512,"12831"
889280,"12839"
501341,"12847"
2031287,"12862"
1145821,"12881"
3113045,"12881"
2341533,"12887"
2214435,"12890"
1538964,"12891"
482965,"12891"
489825,"12891"
3113343,"12895"
1575913,"12901"
202412,"12906"
450711,"12906"
365286,"12906"
2151937,"12906"
2983862,"12917"
3245499,"12920"
2922768,"12923"
234100,"12923"
477844,"12923"
915261,"12925"
1026925,"12944"
429968,"12955"
2545125,"12955"
2941557,"12965"
3086575,"12968"
45816,"12982"
949484,"13012"
1522132,"13029"
1717091,"13029"
279183,"13036"
140723,"13045"
1835,"13050"
1455608,"13050"
2062150,"13050"
607892,"13061"
945099,"13061"
1786347,"13061"
700715,"13074 31166"
1395027,"13078"
1965025,"13078"
2070596,"13078"
2586318,"13078"
1753423,"13078"
49107,"13078"
502866,"13078"
3162975,"13078"
3399860,"13078"
767108,"13079"
3198848,"13091"
1400696,"13098"
466963,"13108"
1283910,"13111"
161196,"13111"
225000,"13111"
3070960,"13122"
830031,"13131"
845749,"13131"
2919412,"13131"
1336573,"13134"
129559,"13143"
1141015,"13155"
568782,"13157"
1751486,"13165"
2594508,"13165"
2757564,"13165"
939893,"13167"
2083559,"13167"
172407,"13169"
1198787,"13169"
458309,"13171"
3033006,"13173"
1074203,"13178"
2489362,"13178"
1126036,"13179"
2194358,"13179"
68100,"13180"
1538717,"13181"
2288012,"13188"
1283578,"13192"
1517140,"13193"
1843543,"13193"
2317072,"13206"
1635026,"13206"
1653461,"13209"
1669001,"13215"
2775748,"13220"
1805920,"13227"
1358822,"13227"
1052708,"13239"
398634,"13253"
2327063,"13254"
608970,"13271"
81911,"13285"
215750,"13285"
509446,"13285"
864908,"13285"
1090298,"13285"
1278188,"13285"
1772435,"13285"
1841543,"13285"
3156113,"13285"
2407517,"13299"
1991597,"13301"
2334844,"13305"
1036926,"13308"
1589065,"13308"
1921044,"13313"
1846359,"13315"
2908516,"13315"
2886432,"13318"
1543579,"13320"
2199395,"13329"
1251332,"13342"
2942184,"13342"
3058091,"13343"
3150634,"13343"
200775,"13346"
611077,"13357"
2876667,"13357"
213744,"13361"
741297,"13361"
1462785,"13361"
3122698,"13371"
1688598,"13395"
1676351,"13416"
2868148,"13416"
727590,"13422"
2736705,"13435"
2208245,"13449"
110218,"13474"
505920,"13477"
2802050,"13477"
140273,"13478"
3315407,"13478"
2340086,"13480"
940151,"13490"
1202134,"13498"
1028547,"13509"
3317849,"13515"
1837313,"13526"
2792177,"13526"
1024039,"13537"
21294,"13539"
692166,"13540"
1242744,"13549"
2504883,"13584"
243455,"13586"
2310843,"13586"
1230354,"13586"
1690683,"13586"
2296532,"13586"
3195116,"13590"
2578418,"13591"
3177923,"13593"
277197,"13596"
1861299,"13596"
2237045,"13597"
35383,"13599"
3000747,"13621"
2741693,"13622"
629839,"13645"
445608,"13648"
3353361,"13652"
193589,"13686"
798665,"13689"
234704,"13692"
3304504,"13700"
3364662,"13700"
1212854,"13720"
2422573,"13721"
1171819,"13721"
351361,"13722"
135915,"13743"
1680979,"13743"
1043141,"13743"
2923971,"13743"
1773589,"13743"
2377754,"13743"
1805378,"13757"
1237424,"13760"
2370344,"13760"
582881,"13761"
2147735,"13761"
50011,"13766"
2465728,"13768"
2163844,"13773"
478533,"13779"
2913003,"13795"
2223471,"13805"
2466727,"13805"
2448542,"13809"
1551488,"13818 32165"
2564477,"13823"
264759,"13825 28229"
731774,"13828"
2712353,"13833"
1544880,"13842"
2339820,"13854"
351911,"13861"
1064093,"13861"
1492820,"13861"
1545209,"13861"
3306543,"13861"
1346672,"13861"
2481729,"13861"
333074,"13872"
1692390,"13872"
76813,"13875"
1751610,"13875"
2588450,"13890"
2687438,"13890"
3291350,"13890"
1547313,"13903"
1407191,"13907"
2190691,"13907"
281886,"13919"
692655,"13929"
3140686,"13929"
2732845,"13935"
89913,"13939"
1004533,"13947"
360944,"13957"
2115849,"13973"
2157607,"13981"
831460,"13981"
249618,"13983"
356128,"13983"
523316,"13983"
705428,"13983"
1413713,"13983"
1510734,"13983"
1548807,"13983"
1750394,"13983"
1849967,"13983"
2248250,"13983"
2311655,"13983"
2454108,"13983"
2902379,"13983"
941695,"13991"
461995,"13992"
1215919,"13994"
75813,"13994"
1260760,"13996"
1307368,"13996"
1908904,"13996"
286066,"13999"
2385742,"13999"
1476646,"14001"
1851676,"14001"
1441746,"14001"
2679323,"14001"
3186925,"14001"
1522715,"14004"
3366658,"14010"
108864,"14018"
425986,"14018"
581348,"14018"
1216473,"14018"
1419928,"14018"
2129510,"14018"
3410729,"14018"
735610,"14025"
878446,"14025"
1551331,"14025"
2397122,"14025"
2225745,"14025"
1433587,"14032"
1103457,"14044"
142449,"14056"
3284232,"14077"
223920,"14079"
1604143,"14079"
3037409,"14088"
1970445,"14105"
1667603,"14109"
932362,"14121"
1522361,"14124"
1694142,"14124"
2416735,"14140"
2594362,"14145"
1382551,"14151"
971624,"14156"
1958124,"14158"
1038772,"14167"
1253007,"14167"
2125139,"14167"
477861,"14171"
1489143,"14171"
3291270,"14171"
1106317,"14174"
1938447,"14175"
167562,"14188"
1036835,"14188"
495823,"14194"
861168,"14216"
747472,"14221"
3095887,"14221"
2491926,"14221"
460396,"14230"
590385,"14230"
39651,"14237"
353595,"14237"
1431753,"14237"
2905877,"14237"
3204733,"14248"
724097,"14253"
1473283,"14257"
653881,"14258"
700522,"14258"
964049,"14258"
2109243,"14258"
2500778,"14258"
479943,"14258"
2703724,"14258"
1125098,"14262"
370097,"14265"
2189874,"14265"
2632107,"14265"
3322676,"14271"
230998,"14284"
73156,"14289"
526462,"14317"
1292953,"14317"
1726115,"14317"
2852086,"14325"
1134364,"14325"
2140649,"14328"
1859393,"14331"
1442491,"14331"
1632414,"14331"
4607,"14336"
1077254,"14336"
30738,"14337"
3327622,"14337"
3150798,"14337"
993957,"14353"
50494,"14373"
1098831,"14373"
697377,"14377"
487179,"14378"
2897126,"14378"
712370,"14384"
68964,"14405"
1632179,"14410"
3177177,"14413"
79096,"14427"
1838223,"14427"
3040579,"14427"
2379068,"14445"
1674976,"14445"
1025494,"14456"
409802,"14460"
1526962,"14460"
1212426,"14465"
2211377,"14484"
1881998,"14489"
711916,"14494"
2598647,"14501"
684430,"14506"
2115091,"14509"
1762741,"14517"
2627304,"14533"
1428786,"14537"
1597033,"14538"
2240119,"14538"
1256632,"14542"
2461034,"14542"
3320374,"14544"
1394396,"14547"
1820246,"14550"
2407379,"14550"
980103,"14560"
2773962,"14560"
2964617,"14560"
3129329,"14560"
546879,"14564"
1539753,"14564"
2250605,"14564"
2253647,"14564"
3270755,"14564"
3325520,"14564"
1135073,"14582"
2435607,"14587"
175292,"14601"
742018,"14601"
743853,"14601"
524804,"14602"
2957134,"14603"
990906,"14604"
2008816,"14609"
2043948,"14609"
2652750,"14609"
2684572,"14609"
3167728,"14609"
1008791,"14616"
1954748,"14616"
2691616,"14616"
1730958,"14621"
458586,"14622"
1222084,"14638"
1618097,"14638"
942304,"14656"
492305,"14659"
3033135,"14659"
189986,"14667"
1015870,"14667"
2973407,"14667"
3352207,"14667"
1164503,"14671"
1324039,"14677"
2197842,"14687"
57252,"14709"
620112,"14709"
643815,"14729"
2402167,"14752"
129865,"14753"
235267,"14753"
165639,"14783"
1809660,"14783"
3085356,"14783"
2361166,"14786"
2749169,"14786"
302442,"14789"
436343,"14789"
1286902,"14789"
3081912,"14789"
788086,"14794"
1031319,"14794"
1799029,"14794"
2608717,"14795"
1232943,"14799"
160509,"14800"
1351527,"14806"
2289432,"14816"
1976929,"14818"
1656208,"14825"
2018748,"14825"
3133203,"14825"
1994895,"14829"
3178448,"14837"
3201205,"14848"
2207441,"14850"
3239328,"14850"
3291376,"14850"
1366337,"14859"
322752,"14869"
103667,"14882"
3143159,"14882"
2423736,"14893"
211846,"14904"
2312431,"14904"
2539567,"14915"
2802275,"14915"
2377547,"14918"
544679,"14923"
718632,"14923"
1754859,"14923"
3042866,"14923"
1190282,"14924"
2692638,"14924"
3204799,"14928"
62046,"14933"
832592,"14933"
2805052,"14955"
627452,"14958"
1778843,"14959"
3420217,"14959"
1781989,"14960"
1610972,"14970"
1632900,"14990"
523719,"14994"
178517,"15000"
1970034,"15000"
2556657,"15013"
1540489,"15018"
2724379,"15023"
2159402,"15024"
3201592,"15030"
403132,"15034"
2718443,"15036"
3345182,"15036"
1916618,"15038"
927643,"15063"
1894569,"15063"
20131,"15074"
1947132,"15074"
192481,"15083"
873951,"15087"
995701,"15087"
2234218,"15087"
877388,"15088"
1131839,"15115"
1212721,"15118"
2647584,"15124"
1893894,"15126"
1976893,"15128"
1531049,"15148"
2169723,"15148 27527"
2105582,"15157"
40835,"15163"
3218780,"15163"
3237394,"15173"
85289,"15182"
2669006,"15185"
2826393,"15187"
1352894,"15208"
909362,"15233"
1241366,"15233"
1413646,"15233"
2187815,"15233"
2289598,"15233"
2383245,"15233"
1888731,"15235"
2874520,"15236"
2387144,"15239"
2559360,"15239"
1750020,"15242"
930901,"15252"
1413984,"15252"
2195233,"15252"
1640668,"15252"
1721675,"15257"
3268127,"15257"
1911025,"15258"
2578526,"15258"
2803,"15260"
170516,"15263"
983615,"15263"
816695,"15266"
2210753,"15279"
1520167,"15279"
2984353,"15302"
2124098,"15305"
914808,"15308"
3141640,"15310"
2359786,"15314"
530729,"15314"
3229162,"15314"
2195333,"15321"
175600,"15322"
2264975,"15325"
1687841,"15325"
3080252,"15327"
3036143,"15348"
835205,"15352"
2153562,"15352"
1564390,"15353"
2758600,"15357"
946507,"15363"
2382969,"15364"
3178329,"15368"
1067460,"15369"
3127548,"15380"
711519,"15382"
456301,"15398"
2977786,"15405"
1936068,"15405"
1105230,"15411"
2536326,"15415"
3146307,"15422"
540995,"15423"
1712106,"15431"
2948275,"15431"
3240616,"15431"
594323,"15433"
1161718,"15451"
202595,"15459"
781116,"15493"
2283242,"15497"
2812180,"15497"
2824360,"15497"
1225660,"15504"
3011638,"15508"
1754785,"15512"
1584586,"15513"
2238573,"15522"
1810276,"15529"
1139401,"15552"
1592255,"15552"
2914158,"15553"
357378,"15555"
3298890,"15555"
2463037,"15558"
2800037,"15558"
2475030,"15562"
2245197,"15584"
920896,"15598"
2062017,"15598"
1623327,"15600"
1055303,"15607"
1917642,"15629"
2517465,"15637"
2850530,"15637"
1767493,"15638"
2927840,"15640"
161536,"15640"
1853080,"15640"
160364,"15641"
1365197,"15646 43135"
43881,"15666"
1504148,"15689"
1958370,"15704"
2111355,"15707"
1716932,"15720"
3176405,"15720"
1248734,"15721"
266823,"15735"
687848,"15735"
2111484,"15737"
3380707,"15737"
150898,"15738"
1210812,"15746"
1228554,"15752"
64372,"15758"
1046796,"15758"
272608,"15758"
2255880,"15768"
1027271,"15785"
2894174,"15785"
761157,"15791"
2152206,"15791"
2517234,"15791"
2686258,"15816"
3380058,"15821"
2849571,"15822"
1595974,"15829"
472047,"15841"
232443,"15841"
1050883,"15845"
3133041,"15845"
2568231,"15867"
2561949,"15876"
2994674,"15884"
701362,"15884"
2663415,"15885"
432575,"15887"
454767,"15905"
1895741,"15914"
2568543,"15920"
342375,"15939"
2388503,"15939"
2637723,"15939"
2642927,"15943"
890598,"15944"
1612662,"15952"
2226675,"15952"
2853867,"15953"
1994156,"15962"
504693,"15972"
1231278,"15974"
2046985,"15990"
1841442,"15993"
2102386,"15998"
3157889,"15998"
1739987,"16023"
35522,"16038"
2348592,"16038"
2763235,"16067"
819985,"16068"
181858,"16073"
2710236,"16073"
3074191,"16078"
1365627,"16080"
1924636,"16082"
408467,"16091"
858080,"16092"
1589192,"16092"
1925077,"16092"
2848895,"16092"
3121196,"16092"
3220102,"16092"
3998,"16109"
870974,"16112"
2018557,"16113"
1634262,"16113"
2199476,"16113"
2254346,"16113"
3028958,"16115"
1999884,"16134"
2188941,"16162"
2991234,"16163"
756368,"16169"
423121,"16169"
3404250,"16169"
427191,"16180"
1863491,"16180"
2216648,"16180"
729047,"16181"
1139580,"16181"
2223789,"16181"
2540236,"16181"
77315,"16190"
2422601,"16190"
2659168,"16201"
3292601,"16205"
3010309,"16206"
2151300,"16218"
417859,"16224"
2206364,"16233"
2365451,"16233"
2702928,"16233"
1079020,"16240"
1357700,"16240"
1761400,"16240"
3278875,"16240"
1894435,"16242"
3093943,"16247"
2023212,"16253"
450693,"16261"
1456020,"16270"
1786820,"16301"
2522348,"16301"
3109275,"16301"
503419,"16302"
1447712,"16303"
3082461,"16303"
1785234,"16304"
1985437,"16304"
1759423,"16309"
3349638,"16309"
2776074,"16314"
525890,"16322"
2759192,"16322"
3194001,"16322"
208477,"16334"
1055574,"16337"
2621667,"16337"
2689426,"16337"
3227559,"16337"
3379986,"16337"
1500539,"16353"
554686,"16357"
1043107,"16364"
1125532,"16364"
1869939,"16364"
2924084,"16364"
2648569,"16370"
2769383,"16370"
702793,"16375"
901208,"16376"
3090848,"16381"
3006391,"16381"
379690,"16382"
1385224,"16389"
294842,"16406"
953764,"16406"
3035695,"16411"
3196785,"16413"
658038,"16425"
2526565,"16441"
249884,"16450"
2935726,"16459"
3357469,"16459"
261405,"16465"
2983949,"16482"
131871,"16487"
1717085,"16492"
1053755,"16499"
2230446,"16503"
2649272,"16503"
838932,"16506"
2856302,"16511"
1142584,"16524"
1680023,"16524"
1708871,"16524"
1844179,"16524"
2217346,"16524"
278270,"16550"
2102692,"16550"
2286278,"16550"
2980654,"16553"
2285661,"16572"
1054992,"16579"
1246223,"16584"
881038,"16614"
1006811,"16614"
1038034,"16614"
1506492,"16614"
1713375,"16614"
1880506,"16614"
2034249,"16614"
2840814,"16614"
2894920,"16614"
2989791,"16614"
1513879,"16614"
2711244,"16614"
1386867,"16625"
2824514,"16648"
3110860,"16648"
1785354,"16651"
1478427,"16652"
2520865,"16664"
802593,"16664"
86809,"16670"
2318798,"16670"
2415326,"16670"
2356682,"16677"
3369952,"16697"
2186939,"16697"
3192161,"16697"
2375473,"16735"
1203040,"16742"
3417621,"16745"
242504,"16748"
1064143,"16754"
716739,"16756"
138413,"16766"
2770127,"16766"
2633255,"16774"
925899,"16777"
2932332,"16787"
2851886,"16805"
2279739,"16805"
2941104,"16813"
1013245,"16815"
2276468,"16831"
3398168,"16844"
2330315,"16847"
2650775,"16888"
63086,"16891"
136928,"16891"
3050538,"16891"
2143448,"16892"
445648,"16908"
1433152,"16908"
2697875,"16909"
1209493,"16911"
2350785,"16927"
1110316,"16949"
1715756,"16955"
2286737,"16970"
2548237,"16970"
380770,"16983"
1355296,"16983"
1584454,"16987"
3153633,"16987"
422089,"16988"
800396,"16993"
837017,"17002"
518713,"17003"
2215647,"17032"
1656114,"17033"
2685901,"17040"
2855754,"17040"
47969,"17041"
2716321,"17051"
2998828,"17051"
1421901,"17054"
2197456,"17060"
2174109,"17071"
506677,"17082"
133173,"17085"
2614600,"17086"
607673,"17094"
3215123,"17094"
737988,"17096"
1783112,"17105"
3162235,"17112"
989531,"17146"
964791,"17148"
2628341,"17152"
1241616,"17156"
971049,"17169"
1601780,"17169"
883914,"17169"
909353,"17185"
1499538,"17185"
609907,"17189"
1699912,"17189"
2777443,"17189"
2901834,"17189"
2948994,"17189"
1033844,"17194"
1142779,"17197"
2667254,"17197"
2872067,"17197"
1499436,"17201"
2457104,"17201"
758041,"17204"
1446653,"17213"
37002,"17215"
2922462,"17216"
967424,"17225"
2590400,"17225"
1917729,"17225"
2687875,"17225"
1435914,"17234"
639119,"17237"
223991,"17240"
615244,"17240"
853338,"17240"
1119716,"17240"
2425741,"17240"
2808458,"17240"
2876878,"17240"
2974830,"17240"
3024650,"17246"
2494805,"17274"
1054030,"17302"
2093586,"17307"
628645,"17309"
2661643,"17312"
657152,"17319"
2373153,"17319"
3304900,"17321"
93691,"17322"
299983,"17332"
1291852,"17340"
